Sandbox logs:
0 OpenBLAS WARNING - could not determine the L2 cache size on this system, assuming 256k
START RequestId: 825f4481-5540-4c1f-9e57-1bbe3eccebbc Version: $LATEST
145400 4931 4938 4935.5 4933.5
145500 4931 4935 4934.0 4932.0
145600 4931 4936 4934.5 4932.5
145700 4931 4936 4934.5 4932.5
145800 4932 4938 4936.0 4934.0
145900 4930 4937 4934.5 4932.5
146000 4930 4937 4934.5 4932.5
146100 4930 4935 4933.5 4931.5
146200 4933 4935 4935.0 4933.0
146300 4930 4931 4931.5 4929.5
146400 4931 4937 4935.0 4933.0
146500 4935 4937 4937.0 4935.0
146600 4930 4937 4934.5 4932.5
146700 4930 4936 4934.0 4932.0
146800 4930 4936 4934.0 4932.0
146900 4929 4935 4933.0 4931.0
147000 4928 4935 4932.5 4930.5
147100 4929 4935 4933.0 4931.0
147200 4934 4936 4936.0 4934.0
147300 4929 4935 4933.0 4931.0
147400 4929 4930 4930.5 4928.5
147500 4935 4936 4936.5 4934.5
147600 4930 4936 4934.0 4932.0
147700 4930 4936 4934.0 4932.0
147800 4929 4936 4933.5 4931.5
147900 4934 4936 4936.0 4934.0
148000 4929 4936 4933.5 4931.5
148100 4930 4937 4934.5 4932.5
148200 4935 4937 4937.0 4935.0
148300 4930 4933 4932.5 4930.5
148400 4930 4936 4934.0 4932.0
148500 4931 4936 4934.5 4932.5
148600 4929 4936 4933.5 4931.5
148700 4935 4936 4936.5 4934.5
148800 4929 4934 4932.5 4930.5
148900 4929 4936 4933.5 4931.5
149000 4934 4935 4935.5 4933.5
149100 4929 4935 4933.0 4931.0
149200 4928 4934 4932.0 4930.0
149300 4928 4934 4932.0 4930.0
149400 4928 4935 4932.5 4930.5
149500 4928 4933 4931.5 4929.5
149600 4929 4935 4933.0 4931.0
149700 4929 4935 4933.0 4931.0
149800 4928 4933 4931.5 4929.5
149900 4928 4931 4930.5 4928.5
150000 4929 4935 4933.0 4931.0
150100 4928 4933 4931.5 4929.5
150200 4929 4935 4933.0 4931.0
150300 4929 4935 4933.0 4931.0
150400 4930 4935 4933.5 4931.5
150500 4928 4935 4932.5 4930.5
150600 4928 4934 4932.0 4930.0
150700 4929 4935 4933.0 4931.0
150800 4929 4930 4930.5 4928.5
150900 4928 4933 4931.5 4929.5
151000 4930 4935 4933.5 4931.5
151100 4929 4934 4932.5 4930.5
151200 4930 4936 4934.0 4932.0
151300 4929 4936 4933.5 4931.5
151400 4928 4933 4931.5 4929.5
151500 4928 4935 4932.5 4930.5
151600 4929 4935 4933.0 4931.0
151700 4928 4929 4929.5 4927.5
151800 4929 4935 4933.0 4931.0
151900 4929 4935 4933.0 4931.0
152000 4928 4935 4932.5 4930.5
152100 4933 4935 4935.0 4933.0
152200 4929 4935 4933.0 4931.0
152300 4929 4936 4933.5 4931.5
152400 4929 4936 4933.5 4931.5
152500 4929 4936 4933.5 4931.5
152600 4930 4936 4934.0 4932.0
152700 4930 4936 4934.0 4932.0
152800 4930 4936 4934.0 4932.0
152900 4930 4936 4934.0 4932.0
153000 4930 4931 4931.5 4929.5
153100 4929 4936 4933.5 4931.5
153200 4930 4937 4934.5 4932.5
153300 4930 4937 4934.5 4932.5
153400 4930 4937 4934.5 4932.5
153500 4931 4937 4935.0 4933.0
153600 4930 4936 4934.0 4932.0
153700 4930 4937 4934.5 4932.5
153800 4931 4937 4935.0 4933.0
153900 4931 4938 4935.5 4933.5
154000 4936 4938 4938.0 4936.0
154100 4931 4938 4935.5 4933.5
154200 4932 4938 4936.0 4934.0
154300 4931 4932 4932.5 4930.5
154400 4931 4938 4935.5 4933.5
154500 4931 4938 4935.5 4933.5
154600 4932 4938 4936.0 4934.0
154700 4931 4938 4935.5 4933.5
154800 4931 4937 4935.0 4933.0
154900 4932 4936 4935.0 4933.0
155000 4931 4937 4935.0 4933.0
155100 4930 4936 4934.0 4932.0
155200 4931 4936 4934.5 4932.5
155300 4930 4937 4934.5 4932.5
155400 4930 4936 4934.0 4932.0
155500 4929 4936 4933.5 4931.5
155600 4929 4936 4933.5 4931.5
155700 4934 4936 4936.0 4934.0
155800 4929 4936 4933.5 4931.5
155900 4929 4934 4932.5 4930.5
156000 4929 4935 4933.0 4931.0
156100 4929 4936 4933.5 4931.5
156200 4929 4936 4933.5 4931.5
156300 4929 4936 4933.5 4931.5
156400 4930 4936 4934.0 4932.0
156500 4930 4934 4933.0 4931.0
156600 4931 4937 4935.0 4933.0
156700 4930 4936 4934.0 4932.0
156800 4931 4937 4935.0 4933.0
156900 4930 4937 4934.5 4932.5
157000 4930 4936 4934.0 4932.0
157100 4929 4934 4932.5 4930.5
157200 4930 4936 4934.0 4932.0
157300 4930 4936 4934.0 4932.0
157400 4929 4930 4930.5 4928.5
157500 4929 4931 4931.0 4929.0
157600 4929 4935 4933.0 4931.0
157700 4929 4935 4933.0 4931.0
157800 4929 4934 4932.5 4930.5
157900 4930 4935 4933.5 4931.5
158000 4929 4936 4933.5 4931.5
158100 4929 4934 4932.5 4930.5
158200 4929 4930 4930.5 4928.5
158300 4930 4932 4932.0 4930.0
158400 4930 4936 4934.0 4932.0
158500 4935 4937 4937.0 4935.0
158600 4930 4937 4934.5 4932.5
158700 4935 4937 4937.0 4935.0
158800 4930 4936 4934.0 4932.0
158900 4929 4936 4933.5 4931.5
159000 4934 4936 4936.0 4934.0
159100 4929 4934 4932.5 4930.5
159200 4929 4934 4932.5 4930.5
159300 4930 4936 4934.0 4932.0
159400 4930 4931 4931.5 4929.5
159500 4935 4937 4937.0 4935.0
159600 4930 4936 4934.0 4932.0
159700 4930 4936 4934.0 4932.0
159800 4930 4937 4934.5 4932.5
159900 4930 4937 4934.5 4932.5
160000 4930 4937 4934.5 4932.5
160100 4930 4936 4934.0 4932.0
160200 4930 4936 4934.0 4932.0
160300 4930 4936 4934.0 4932.0
160400 4929 4936 4933.5 4931.5
160500 4929 4933 4932.0 4930.0
160600 4929 4935 4933.0 4931.0
160700 4928 4935 4932.5 4930.5
160800 4929 4936 4933.5 4931.5
160900 4928 4933 4931.5 4929.5
161000 4928 4935 4932.5 4930.5
161100 4928 4932 4931.0 4929.0
161200 4927 4934 4931.5 4929.5
161300 4928 4933 4931.5 4929.5
161400 4933 4934 4934.5 4932.5
161500 4932 4934 4934.0 4932.0
161600 4927 4934 4931.5 4929.5
161700 4927 4934 4931.5 4929.5
161800 4928 4934 4932.0 4930.0
161900 4926 4933 4930.5 4928.5
162000 4927 4933 4931.0 4929.0
162100 4926 4933 4930.5 4928.5
162200 4927 4933 4931.0 4929.0
162300 4927 4932 4930.5 4928.5
162400 4927 4928 4928.5 4926.5
162500 4927 4934 4931.5 4929.5
162600 4927 4933 4931.0 4929.0
162700 4926 4933 4930.5 4928.5
162800 4927 4934 4931.5 4929.5
162900 4927 4933 4931.0 4929.0
163000 4927 4933 4931.0 4929.0
163100 4927 4931 4930.0 4928.0
163200 4927 4933 4931.0 4929.0
163300 4927 4933 4931.0 4929.0
163400 4926 4933 4930.5 4928.5
163500 4926 4933 4930.5 4928.5
163600 4926 4933 4930.5 4928.5
163700 4926 4931 4929.5 4927.5
163800 4927 4931 4930.0 4928.0
163900 4928 4933 4931.5 4929.5
164000 4932 4934 4934.0 4932.0
164100 4932 4933 4933.5 4931.5
164200 4926 4933 4930.5 4928.5
164300 4927 4933 4931.0 4929.0
164400 4932 4933 4933.5 4931.5
164500 4927 4933 4931.0 4929.0
164600 4926 4933 4930.5 4928.5
164700 4926 4933 4930.5 4928.5
164800 4926 4932 4930.0 4928.0
164900 4926 4933 4930.5 4928.5
165000 4926 4932 4930.0 4928.0
165100 4926 4932 4930.0 4928.0
165200 4926 4932 4930.0 4928.0
165300 4926 4932 4930.0 4928.0
165400 4926 4932 4930.0 4928.0
165500 4928 4932 4931.0 4929.0
165600 4925 4932 4929.5 4927.5
165700 4930 4932 4932.0 4930.0
165800 4926 4932 4930.0 4928.0
165900 4925 4932 4929.5 4927.5
166000 4925 4932 4929.5 4927.5
166100 4925 4932 4929.5 4927.5
166200 4925 4932 4929.5 4927.5
166300 4925 4932 4929.5 4927.5
166400 4926 4932 4930.0 4928.0
166500 4925 4926 4926.5 4924.5
166600 4926 4930 4929.0 4927.0
166700 4925 4932 4929.5 4927.5
166800 4926 4931 4929.5 4927.5
166900 4926 4929 4928.5 4926.5
167000 4926 4931 4929.5 4927.5
167100 4926 4933 4930.5 4928.5
167200 4926 4931 4929.5 4927.5
167300 4926 4931 4929.5 4927.5
167400 4926 4933 4930.5 4928.5
167500 4927 4931 4930.0 4928.0
167600 4926 4933 4930.5 4928.5
167700 4928 4933 4931.5 4929.5
167800 4929 4933 4932.0 4930.0
167900 4927 4933 4931.0 4929.0
168000 4927 4934 4931.5 4929.5
168100 4927 4934 4931.5 4929.5
168200 4927 4934 4931.5 4929.5
168300 4928 4935 4932.5 4930.5
168400 4928 4934 4932.0 4930.0
168500 4928 4934 4932.0 4930.0
168600 4929 4935 4933.0 4931.0
168700 4928 4933 4931.5 4929.5
168800 4930 4934 4933.0 4931.0
168900 4927 4934 4931.5 4929.5
169000 4927 4932 4930.5 4928.5
169100 4927 4934 4931.5 4929.5
169200 4927 4934 4931.5 4929.5
169300 4927 4932 4930.5 4928.5
169400 4928 4933 4931.5 4929.5
169500 4927 4934 4931.5 4929.5
169600 4927 4934 4931.5 4929.5
169700 4928 4934 4932.0 4930.0
169800 4927 4933 4931.0 4929.0
169900 4928 4933 4931.5 4929.5
170000 4927 4932 4930.5 4928.5
170100 4930 4934 4933.0 4931.0
170200 4927 4928 4928.5 4926.5
170300 4927 4933 4931.0 4929.0
170400 4928 4934 4932.0 4930.0
170500 4927 4934 4931.5 4929.5
170600 4927 4932 4930.5 4928.5
170700 4927 4933 4931.0 4929.0
170800 4928 4934 4932.0 4930.0
170900 4927 4933 4931.0 4929.0
171000 4927 4929 4929.0 4927.0
171100 4926 4933 4930.5 4928.5
171200 4926 4933 4930.5 4928.5
171300 4928 4933 4931.5 4929.5
171400 4926 4929 4928.5 4926.5
171500 4926 4932 4930.0 4928.0
171600 4926 4931 4929.5 4927.5
171700 4926 4929 4928.5 4926.5
171800 4932 4933 4933.5 4931.5
171900 4927 4932 4930.5 4928.5
172000 4928 4935 4932.5 4930.5
172100 4928 4934 4932.0 4930.0
172200 4931 4934 4933.5 4931.5
172300 4927 4933 4931.0 4929.0
172400 4926 4931 4929.5 4927.5
172500 4927 4933 4931.0 4929.0
172600 4926 4933 4930.5 4928.5
172700 4926 4929 4928.5 4926.5
172800 4926 4927 4927.5 4925.5
172900 4926 4933 4930.5 4928.5
173000 4928 4934 4932.0 4930.0
173100 4928 4933 4931.5 4929.5
173200 4927 4932 4930.5 4928.5
173300 4927 4933 4931.0 4929.0
173400 4927 4933 4931.0 4929.0
173500 4928 4932 4931.0 4929.0
173600 4928 4934 4932.0 4930.0
173700 4927 4934 4931.5 4929.5
173800 4928 4934 4932.0 4930.0
173900 4928 4934 4932.0 4930.0
174000 4932 4934 4934.0 4932.0
174100 4927 4934 4931.5 4929.5
174200 4927 4932 4930.5 4928.5
174300 4928 4934 4932.0 4930.0
174400 4928 4934 4932.0 4930.0
174500 4927 4934 4931.5 4929.5
174600 4926 4931 4929.5 4927.5
174700 4927 4932 4930.5 4928.5
174800 4927 4928 4928.5 4926.5
174900 4927 4933 4931.0 4929.0
175000 4927 4933 4931.0 4929.0
175100 4926 4931 4929.5 4927.5
175200 4927 4932 4930.5 4928.5
175300 4927 4934 4931.5 4929.5
175400 4926 4933 4930.5 4928.5
175500 4927 4934 4931.5 4929.5
175600 4927 4934 4931.5 4929.5
175700 4927 4934 4931.5 4929.5
175800 4927 4933 4931.0 4929.0
175900 4926 4931 4929.5 4927.5
176000 4928 4933 4931.5 4929.5
176100 4927 4933 4931.0 4929.0
176200 4927 4933 4931.0 4929.0
176300 4928 4934 4932.0 4930.0
176400 4928 4933 4931.5 4929.5
176500 4927 4933 4931.0 4929.0
176600 4928 4934 4932.0 4930.0
176700 4928 4934 4932.0 4930.0
176800 4927 4934 4931.5 4929.5
176900 4927 4934 4931.5 4929.5
177000 4927 4933 4931.0 4929.0
177100 4927 4932 4930.5 4928.5
177200 4927 4934 4931.5 4929.5
177300 4927 4934 4931.5 4929.5
177400 4928 4934 4932.0 4930.0
177500 4928 4932 4931.0 4929.0
177600 4928 4935 4932.5 4930.5
177700 4929 4936 4933.5 4931.5
177800 4929 4936 4933.5 4931.5
177900 4929 4935 4933.0 4931.0
178000 4929 4936 4933.5 4931.5
178100 4932 4935 4934.5 4932.5
178200 4928 4932 4931.0 4929.0
178300 4928 4935 4932.5 4930.5
178400 4928 4935 4932.5 4930.5
178500 4933 4935 4935.0 4933.0
178600 4932 4934 4934.0 4932.0
178700 4928 4934 4932.0 4930.0
178800 4927 4933 4931.0 4929.0
178900 4927 4933 4931.0 4929.0
179000 4926 4931 4929.5 4927.5
179100 4930 4932 4932.0 4930.0
179200 4926 4933 4930.5 4928.5
179300 4926 4932 4930.0 4928.0
179400 4929 4932 4931.5 4929.5
179500 4927 4933 4931.0 4929.0
179600 4932 4933 4933.5 4931.5
179700 4927 4933 4931.0 4929.0
179800 4926 4933 4930.5 4928.5
179900 4927 4928 4928.5 4926.5
180000 4927 4928 4928.5 4926.5
180100 4927 4928 4928.5 4926.5
180200 4933 4934 4934.5 4932.5
180300 4928 4934 4932.0 4930.0
180400 4933 4934 4934.5 4932.5
180500 4927 4934 4931.5 4929.5
180600 4927 4934 4931.5 4929.5
180700 4929 4933 4932.0 4930.0
180800 4927 4933 4931.0 4929.0
180900 4927 4933 4931.0 4929.0
181000 4928 4933 4931.5 4929.5
181100 4927 4934 4931.5 4929.5
181200 4927 4933 4931.0 4929.0
181300 4927 4929 4929.0 4927.0
181400 4926 4933 4930.5 4928.5
181500 4926 4933 4930.5 4928.5
181600 4926 4932 4930.0 4928.0
181700 4926 4932 4930.0 4928.0
181800 4926 4930 4929.0 4927.0
181900 4926 4932 4930.0 4928.0
182000 4925 4930 4928.5 4926.5
182100 4925 4932 4929.5 4927.5
182200 4931 4933 4933.0 4931.0
182300 4926 4933 4930.5 4928.5
182400 4926 4933 4930.5 4928.5
182500 4932 4933 4933.5 4931.5
182600 4926 4933 4930.5 4928.5
182700 4927 4929 4929.0 4927.0
182800 4927 4934 4931.5 4929.5
182900 4927 4934 4931.5 4929.5
183000 4927 4934 4931.5 4929.5
183100 4928 4934 4932.0 4930.0
183200 4932 4934 4934.0 4932.0
183300 4928 4934 4932.0 4930.0
183400 4929 4934 4932.5 4930.5
183500 4928 4934 4932.0 4930.0
183600 4928 4929 4929.5 4927.5
183700 4933 4935 4935.0 4933.0
183800 4927 4928 4928.5 4926.5
183900 4928 4934 4932.0 4930.0
184000 4928 4933 4931.5 4929.5
184100 4928 4933 4931.5 4929.5
184200 4928 4934 4932.0 4930.0
184300 4928 4934 4932.0 4930.0
184400 4927 4934 4931.5 4929.5
184500 4927 4934 4931.5 4929.5
184600 4928 4932 4931.0 4929.0
184700 4928 4935 4932.5 4930.5
184800 4929 4935 4933.0 4931.0
184900 4933 4935 4935.0 4933.0
185000 4928 4935 4932.5 4930.5
185100 4927 4934 4931.5 4929.5
185200 4928 4935 4932.5 4930.5
185300 4934 4935 4935.5 4933.5
185400 4929 4935 4933.0 4931.0
185500 4929 4935 4933.0 4931.0
185600 4929 4933 4932.0 4930.0
185700 4930 4936 4934.0 4932.0
185800 4929 4934 4932.5 4930.5
185900 4929 4936 4933.5 4931.5
186000 4929 4931 4931.0 4929.0
186100 4928 4933 4931.5 4929.5
186200 4927 4928 4928.5 4926.5
186300 4928 4934 4932.0 4930.0
186400 4928 4935 4932.5 4930.5
186500 4929 4935 4933.0 4931.0
186600 4929 4935 4933.0 4931.0
186700 4928 4935 4932.5 4930.5
186800 4928 4935 4932.5 4930.5
186900 4928 4935 4932.5 4930.5
187000 4928 4935 4932.5 4930.5
187100 4928 4933 4931.5 4929.5
187200 4928 4929 4929.5 4927.5
187300 4928 4933 4931.5 4929.5
187400 4928 4933 4931.5 4929.5
187500 4929 4935 4933.0 4931.0
187600 4929 4935 4933.0 4931.0
187700 4929 4935 4933.0 4931.0
187800 4930 4936 4934.0 4932.0
187900 4930 4935 4933.5 4931.5
188000 4929 4936 4933.5 4931.5
188100 4934 4936 4936.0 4934.0
188200 4929 4934 4932.5 4930.5
188300 4929 4930 4930.5 4928.5
188400 4928 4935 4932.5 4930.5
188500 4928 4935 4932.5 4930.5
188600 4927 4934 4931.5 4929.5
188700 4927 4934 4931.5 4929.5
188800 4929 4935 4933.0 4931.0
188900 4928 4934 4932.0 4930.0
189000 4928 4934 4932.0 4930.0
189100 4928 4929 4929.5 4927.5
189200 4929 4935 4933.0 4931.0
189300 4929 4935 4933.0 4931.0
189400 4929 4935 4933.0 4931.0
189500 4929 4935 4933.0 4931.0
189600 4929 4935 4933.0 4931.0
189700 4928 4935 4932.5 4930.5
189800 4931 4935 4934.0 4932.0
189900 4929 4930 4930.5 4928.5
190000 4929 4935 4933.0 4931.0
190100 4928 4933 4931.5 4929.5
190200 4929 4936 4933.5 4931.5
190300 4930 4932 4932.0 4930.0
190400 4930 4936 4934.0 4932.0
190500 4930 4936 4934.0 4932.0
190600 4929 4936 4933.5 4931.5
190700 4934 4935 4935.5 4933.5
190800 4929 4933 4932.0 4930.0
190900 4929 4934 4932.5 4930.5
191000 4929 4936 4933.5 4931.5
191100 4929 4935 4933.0 4931.0
191200 4929 4935 4933.0 4931.0
191300 4931 4935 4934.0 4932.0
191400 4930 4935 4933.5 4931.5
191500 4930 4936 4934.0 4932.0
191600 4929 4936 4933.5 4931.5
191700 4929 4936 4933.5 4931.5
191800 4929 4934 4932.5 4930.5
191900 4933 4935 4935.0 4933.0
192000 4929 4935 4933.0 4931.0
192100 4934 4935 4935.5 4933.5
192200 4933 4935 4935.0 4933.0
192300 4933 4934 4934.5 4932.5
192400 4928 4935 4932.5 4930.5
192500 4933 4934 4934.5 4932.5
192600 4930 4934 4933.0 4931.0
192700 4927 4932 4930.5 4928.5
192800 4928 4935 4932.5 4930.5
192900 4929 4935 4933.0 4931.0
193000 4928 4935 4932.5 4930.5
193100 4927 4934 4931.5 4929.5
193200 4928 4933 4931.5 4929.5
193300 4928 4933 4931.5 4929.5
193400 4929 4936 4933.5 4931.5
193500 4929 4935 4933.0 4931.0
193600 4928 4935 4932.5 4930.5
193700 4928 4935 4932.5 4930.5
193800 4929 4935 4933.0 4931.0
193900 4934 4935 4935.5 4933.5
194000 4934 4935 4935.5 4933.5
194100 4929 4933 4932.0 4930.0
194200 4929 4930 4930.5 4928.5
194300 4929 4930 4930.5 4928.5
194400 4929 4935 4933.0 4931.0
194500 4929 4935 4933.0 4931.0
194600 4929 4935 4933.0 4931.0
194700 4928 4935 4932.5 4930.5
194800 4929 4936 4933.5 4931.5
194900 4929 4936 4933.5 4931.5
195000 4930 4935 4933.5 4931.5
195100 4929 4935 4933.0 4931.0
195200 4929 4936 4933.5 4931.5
195300 4929 4935 4933.0 4931.0
195400 4930 4936 4934.0 4932.0
195500 4929 4936 4933.5 4931.5
195600 4930 4936 4934.0 4932.0
195700 4930 4936 4934.0 4932.0
195800 4929 4934 4932.5 4930.5
195900 4929 4936 4933.5 4931.5
196000 4928 4931 4930.5 4928.5
196100 4929 4936 4933.5 4931.5
196200 4929 4934 4932.5 4930.5
196300 4929 4935 4933.0 4931.0
196400 4929 4935 4933.0 4931.0
196500 4927 4934 4931.5 4929.5
196600 4927 4934 4931.5 4929.5
196700 4933 4934 4934.5 4932.5
196800 4928 4935 4932.5 4930.5
196900 4928 4935 4932.5 4930.5
197000 4928 4935 4932.5 4930.5
197100 4929 4936 4933.5 4931.5
197200 4929 4932 4931.5 4929.5
197300 4932 4936 4935.0 4933.0
197400 4930 4936 4934.0 4932.0
197500 4930 4935 4933.5 4931.5
197600 4929 4934 4932.5 4930.5
197700 4929 4930 4930.5 4928.5
197800 4930 4936 4934.0 4932.0
197900 4935 4936 4936.5 4934.5
198000 4930 4937 4934.5 4932.5
198100 4931 4935 4934.0 4932.0
198200 4931 4935 4934.0 4932.0
198300 4930 4931 4931.5 4929.5
198400 4931 4936 4934.5 4932.5
198500 4930 4934 4933.0 4931.0
198600 4930 4936 4934.0 4932.0
198700 4931 4937 4935.0 4933.0
198800 4929 4936 4933.5 4931.5
198900 4930 4934 4933.0 4931.0
199000 4929 4935 4933.0 4931.0
199100 4930 4936 4934.0 4932.0
199200 4930 4936 4934.0 4932.0
199300 4935 4936 4936.5 4934.5
199400 4930 4937 4934.5 4932.5
199500 4930 4937 4934.5 4932.5
199600 4930 4937 4934.5 4932.5
199700 4931 4937 4935.0 4933.0
199800 4931 4937 4935.0 4933.0
199900 4931 4932 4932.5 4930.5


Submission logs:
